x1,x2,Cluster
0.04378646,-0.015781,2
-0.4726268,-0.8615897,2
-0.08081947,-0.07122651,2
-0.1041457,0.2818596,2
-0.3324159,-0.03931278,2
-0.2042063,-0.1020977,2
-0.06067612,0.6997933,2
-0.04338375,0.2919938,2
0.08777208,-0.1214294,2
0.3737862,0.616057,2
-0.7021879,-0.1788484,2
0.6257407,-0.1001694,2
-0.2673609,0.4132958,2
-0.2492446,0.1377636,2
-0.4611086,-0.9159975,2
-0.09613622,0.1812371,2
-0.7683038,0.446635,2
-0.621433,-0.2085673,2
0.4618921,-0.1565777,2
-0.1419166,0.02416647,2
-0.6469914,0.6467278,2
-1.01724,0.1015056,2
-0.6674315,-0.2760359,2
-0.5484892,0.2125718,2
0.2811896,-0.2585221,2
-0.5645913,0.4041256,2
-0.5904856,0.7844613,2
0.04039497,0.2872853,2
-0.85933,0.9536797,2
-1.18822,-0.8507867,2
0.3084205,0.2974161,2
-0.1438869,-0.1014086,2
-0.288158,-0.07654945,2
-0.1648684,-0.3109228,2
0.08883219,0.184249,2
0.3722578,0.007856003,2
-0.2152271,-0.441528,2
0.3796655,-0.1168643,2
-0.08965987,0.5413629,2
0.1193578,1.491736,2
-0.07709591,-0.9174727,2
0.2114342,-0.2434233,2
-0.2284757,0.05740723,2
-0.6807403,-0.1115295,2
-0.2102991,0.850948,2
1.034481,0.3855095,2
-0.9652687,0.1591144,2
0.4302354,0.3512216,2
0.4297943,-1.286598,2
-0.4739275,0.4123427,2
-0.4106523,0.6684119,2
-0.8436402,-0.229025,2
0.2897486,-0.5490248,2
-0.03335899,-0.2575802,2
-0.1255304,0.03300301,2
-1.180678,-0.4147064,2
-0.478194,0.007931296,2
-0.6864016,-1.060747,2
0.4719316,0.04354682,2
-0.3045806,0.1226013,2
-0.7020172,0.06611361,2
-0.5195333,-0.1252865,2
0.06704511,-0.003732823,2
0.1231966,0.04821859,2
-0.6836723,0.6540066,2
-0.5620535,-0.03627356,2
-0.8333009,-0.103896,2
-0.2938052,0.05602323,2
-0.1511925,0.3757911,2
0.1281774,-0.1066562,2
0.05862052,-0.1743677,2
-0.4902833,0.3292155,2
-0.3262402,0.652185,2
-0.3500804,0.4005364,2
-0.1603608,0.08622072,2
-0.1958163,1.028731,2
0.2864214,-0.1182788,2
-0.01477845,0.7262577,2
0.3676971,-0.5540604,2
-0.9876737,-0.2512588,2
-0.04472504,-0.4855077,2
-0.3657499,0.70432,2
-0.1971272,-0.1969585,2
-0.4170559,1.133166,2
-0.5640086,-1.362835,2
0.240972,0.01392534,2
-0.7661087,-0.4886131,2
-1.109718,0.06673801,2
-0.1159373,0.6141572,2
-0.5367073,0.5470778,2
-0.6085146,-0.3125803,2
0.114727,-0.7304208,2
-0.5055949,0.5284502,2
0.7679334,-1.303462,2
-0.147842,0.5563469,2
-0.2814885,0.2196345,2
0.02365974,0.5420008,2
-0.5693331,-0.5755258,2
0.4351612,-0.3931288,2
-0.4483302,-0.2674847,2
-0.4731076,0.0897789,2
0.1376776,-0.005563728,2
-0.1543883,-0.5357298,2
-0.9164081,-0.1963127,2
0.12193,0.2851667,2
-0.07930207,-0.9108539,2
-0.3531495,-0.7528687,2
-0.5170889,0.1411644,2
0.04300496,-0.6382203,2
-0.915829,-1.159174,2
0.3367666,0.0988787,2
0.1329379,0.1923646,2
-0.3017929,-0.5370327,2
0.234684,0.134501,2
0.1102068,-0.03562147,2
-0.4393542,0.5883675,2
0.3900766,-0.8833351,2
0.1465073,0.29825,2
-0.4686031,-0.3737453,2
-0.148388,-0.2623457,2
-0.1972841,1.070808,2
0.002078808,0.5227802,2
0.02792297,0.8327833,2
-0.04650483,0.07250793,2
0.1368323,-0.1014246,2
-0.5029775,0.146866,2
0.6827275,-0.1532448,2
-0.5223387,-1.010144,2
-0.07789684,0.5501231,2
-0.0587108,-0.08369938,2
-0.3366028,0.03878996,2
0.005839822,0.388926,2
-0.3501205,0.8010779,2
-0.1175241,0.2041289,2
0.05010544,0.01719939,2
-0.3745152,-0.03476822,2
-0.8977596,0.4562962,2
-0.4831889,0.120216,2
-0.5843087,0.1763998,2
-0.5932662,-0.6605793,2
0.04226876,0.1589765,2
0.05003411,-0.05247814,2
0.1143298,-0.6066608,2
-0.6658455,-0.4237244,2
-0.05581323,0.174458,2
-0.6242788,-0.3797533,2
0.08335289,-0.6908423,2
0.2658373,-0.2898562,2
-0.8966882,0.4500561,2
0.02063918,-0.2134265,2
-0.4583787,0.664181,2
-0.4105017,-0.009206699,2
-0.1946285,-0.1397177,2
-0.4534052,-0.07088688,2
-0.510475,-0.2534613,2
0.006774844,-0.7067954,2
-0.5381379,-0.4151393,2
0.13181,-0.7799856,2
-0.2351263,0.01498765,2
-0.1494102,1.245084,2
-0.1693371,0.5045557,2
0.233122,0.5274523,2
-0.6900504,-0.6704202,2
0.47202,-0.08926416,2
-0.7895176,0.2064885,2
0.4517987,0.09800594,2
-0.5383215,0.04146774,2
-0.1611009,-0.01067454,2
-1.001941,0.6019275,2
-0.197847,-0.7861765,2
-0.9251351,0.5801539,2
-0.7621722,-0.1913615,2
-0.6335791,-0.2735849,2
-0.4749647,-0.699025,2
-0.1071005,-0.3733697,2
-0.7154286,-0.1943169,2
-0.422849,0.3664267,2
0.04885688,-0.1259993,2
-0.6750154,0.6095797,2
0.1738224,-1.415156,2
-0.465062,-0.235334,2
0.427117,-0.5085628,2
0.1873801,0.4760425,2
-0.3282408,-0.7067984,2
0.06162257,0.1994897,2
-0.799683,0.5163345,2
-0.7336628,0.202981,2
-0.2402235,0.2901232,2
-0.4229578,0.5672669,2
0.1009044,0.8904075,2
-0.2580794,0.3948651,2
-1.038557,0.8983018,2
-0.2319587,0.3037002,2
-0.4104061,0.1247696,2
0.1206508,-0.4232725,2
-0.1218113,-0.3866097,2
-0.1491531,0.0414646,2
-0.7444477,0.3156976,2
0.2349966,-0.324858,2
-0.7858851,0.2920524,2
0.1329606,0.1140905,2
0.2606526,-0.7967832,2
0.004735739,-0.4567951,2
-0.627247,-0.2840086,2
-0.1238743,-0.207788,2
0.2748373,-0.5515667,2
-0.3227105,-0.09262978,2
-0.1423475,0.1948511,2
-0.4027214,-0.7964318,2
-0.2934717,-0.1182662,2
-1.604942,-0.6738435,2
-0.4879556,0.08036857,2
0.4291281,-0.6062774,2
-0.7942559,0.2478632,2
-0.4093574,0.4540774,2
-0.4869219,0.8252998,2
-0.2106757,-0.4214351,2
0.4091411,-0.4263315,2
0.3306543,-0.220725,2
-0.3876253,0.50708,2
-0.5663948,-0.6552312,2
0.323936,-0.5377621,2
-0.2366491,0.04030445,2
-0.2866456,-0.0539699,2
-0.5874413,-0.2023586,2
0.05520521,0.2681044,2
-0.109489,0.8379258,2
-0.137732,0.7261553,2
-0.540273,-0.6784284,2
-0.2237155,0.126849,2
-0.4051576,0.09695789,2
0.4272398,-0.4118255,2
0.0105489,-0.3423421,2
-0.0944152,0.5711689,2
0.2790679,0.03295495,2
-0.2619596,0.614992,2
-0.06316633,-0.07752145,2
-0.523502,-0.2015067,2
-0.3882327,0.394122,2
-0.4664742,-0.4380827,2
-0.07435877,0.9703113,2
-1.10062,0.02811938,2
-0.3987824,0.5207478,2
-0.03355748,0.3523122,2
-0.3413147,-0.02413427,2
0.04530258,-0.2042867,2
0.4223352,0.4149235,2
0.01548734,-0.008477786,2
-0.5874508,-0.1057718,2
0.5067304,-0.5156305,2
0.01001136,0.6834563,2
-0.2805827,-0.3179685,2
0.007675879,0.6366872,2
-0.03334126,0.6144564,2
-0.5942326,-1.190865,2
0.1458843,-0.777339,2
-0.1679417,0.01318833,2
-0.6721567,0.5790823,2
-0.2145319,-0.8287118,2
-0.5923395,-0.01457525,2
-0.6135625,0.1413037,2
-0.4726248,0.05274166,2
-0.2838835,0.5068992,2
-0.07527475,-0.1042569,2
-1.024668,0.6912996,2
-1.264911,-0.5743962,2
-1.317899,0.003045794,2
-0.1931767,-0.4498094,2
-0.137731,-0.1232233,2
-0.7793682,0.308223,2
-0.4101147,-0.3746117,2
0.01317787,1.046979,2
-0.1567723,0.9253402,2
0.4808718,0.9014618,2
0.4155308,1.409967,2
-0.3104808,-1.611654,2
-0.115703,-0.0714369,2
-0.2212981,-0.1419087,2
-0.9815968,0.4316222,2
-0.4214273,-0.07394305,2
0.1749893,0.7968023,2
-0.5231516,0.393127,2
-0.7674293,0.6257012,2
-0.2786024,-0.5758377,2
-0.2944609,0.618235,2
-0.4148632,0.2672537,2
0.2927356,0.8972575,2
-0.07185458,-0.3231417,2
-0.1475019,-0.2288499,2
-0.6819245,-0.8854605,2
-0.1227592,0.2663502,2
-0.4368669,0.1941464,2
-0.7342158,0.40361,2
-0.2110465,0.3851345,2
-0.5382064,-0.7135901,2
-1.099675,0.1920414,2
-0.6686849,0.2677209,2
0.257254,0.03590788,2
0.2815568,0.7170737,2
-0.6424866,0.4540141,2
0.2070751,0.2546356,2
0.7053315,-0.569345,2
-0.1125457,-0.306883,2
-0.3959951,0.05237729,2
-0.5491173,-1.235163,2
-0.3992538,-0.1776488,2
-0.1748476,-0.2936331,2
-0.08628063,-0.09754496,2
-0.5245125,-0.1906779,2
-0.401477,-0.3147449,2
-0.2671349,-0.2724298,2
-0.0397932,0.4922238,2
-0.8014937,-0.3344866,2
-0.7502762,-0.2041079,2
-0.1364055,-0.1339558,2
-0.6548276,-1.189432,2
0.04735945,-0.3090586,2
0.1207297,-0.03844287,2
0.6283502,-0.1533608,2
-0.148692,0.5344913,2
0.5728551,-0.129156,2
-0.1346388,0.1535653,2
-0.2072359,-0.8290076,2
0.1962718,0.2854451,2
-0.4724022,-0.4121569,2
0.3696029,0.4468585,2
0.2102455,-0.8204452,2
0.1658492,-0.2154997,2
1.256102,-1.171705,3
1.590889,-0.7147645,3
1.409082,-0.7428664,3
1.303326,-0.5609403,3
1.733186,-0.8734436,3
1.783874,-1.422365,3
1.54579,-0.688076,3
1.493516,-1.283007,3
1.449528,-0.8139421,3
1.466861,-0.5013213,3
1.55304,-0.4617987,3
1.453783,-0.3756501,3
1.396795,-0.373795,3
1.26362,-0.931384,3
1.351886,-1.066645,3
1.225357,-0.7332217,3
1.572435,-0.433935,3
1.519571,-0.4993825,3
1.644995,-0.3693514,3
1.096412,-0.9218331,3
1.655571,-0.8754904,3
1.610622,-1.103174,3
1.54884,-0.9192909,3
1.877783,-0.630284,3
1.283229,-0.9679063,3
1.480001,-1.029777,3
1.460048,-0.8852977,3
1.516844,-0.6678646,3
1.391718,-1.287903,3
1.963274,-1.029698,3
1.083424,-0.9127685,3
1.294022,-0.3611296,3
1.530805,-1.194011,3
1.476933,-0.4843904,3
1.174685,-1.27783,3
1.496758,-0.7135608,3
1.45564,-1.175387,3
1.325947,-1.050947,3
1.392324,-1.61664,3
1.593586,-1.595471,3
1.704751,-1.289401,3
1.091744,-1.181742,3
1.692334,-0.7343148,3
1.30066,-0.7458205,3
1.402442,-1.084346,3
1.623109,-0.7298138,3
1.462916,-1.140545,3
1.73559,-0.528881,3
1.051083,-0.8586225,3
1.486789,-0.08462953,3
1.362734,-1.277352,3
1.473021,-0.7882185,3
1.702281,-0.873929,3
1.422796,-1.045054,3
1.5328,-1.380843,3
1.635723,-0.6438914,3
1.319402,-0.4813336,3
1.549587,-1.004228,3
1.727149,-0.9030865,3
1.380524,-0.7846575,3
1.287803,-0.922374,3
1.310492,-0.3115415,3
1.677323,-0.6165064,3
1.262496,-0.5156348,3
1.361808,-0.8814715,3
1.697699,-0.5978343,3
1.614516,-0.3978068,3
1.69681,-0.4353478,3
1.312359,-0.9847425,3
1.589132,-1.112965,3
1.328101,-0.9159181,3
1.2601,-1.182009,3
1.246349,-1.271736,3
1.839779,-1.199083,3
1.353678,-1.285472,3
1.842735,-0.5137988,3
1.300836,-0.9599257,3
1.518121,-1.150598,3
1.875471,-0.7921086,3
1.542171,-0.6096666,3
1.505256,-0.9927026,3
1.527424,-1.042791,3
1.567416,-0.4766669,3
1.502538,-0.9866867,3
1.970763,-0.9750313,3
1.289846,-0.8648791,3
1.068967,-1.012559,3
0.7936874,-1.099567,3
1.755668,-1.160768,3
1.499144,-1.086357,3
1.707133,-1.374465,3
1.518152,-1.159439,3
1.323637,-0.2005559,3
1.285846,-0.9180308,3
1.611994,-0.4303414,3
1.363602,-1.148631,3
1.600352,-1.102069,3
1.505171,-0.7501901,3
1.851583,-1.020197,3
1.556782,-1.020509,3
1.620024,-0.6617,3
1.676202,-1.065798,3
0.9379631,-1.135532,3
1.20951,-0.8024274,3
1.452201,-1.377669,3
1.603815,-0.9211808,3
1.555774,-1.118664,3
1.659587,-0.913301,3
1.764638,-1.089049,3
1.349449,-0.685365,3
1.181485,-0.8468721,3
1.181953,-0.7836546,3
1.547868,-0.5808191,3
1.234832,-0.3765414,3
1.036521,-0.9722927,3
1.714229,-1.065843,3
1.326734,-0.8111264,3
1.682328,-1.366059,3
1.697567,-0.7624216,3
1.252235,-1.117727,3
1.070009,-1.512623,3
1.608133,-0.5518467,3
1.394334,-0.8273454,3
1.517339,-0.5912756,3
1.760173,-1.016479,3
1.821763,-0.9306159,3
1.581509,-0.886556,3
1.226906,-0.3845395,3
1.58273,-1.203338,3
1.517745,-0.9413956,3
1.324571,-0.7493721,3
1.290309,-0.6762969,3
1.520376,-1.355516,3
1.927417,-0.8328707,3
1.245882,-1.295004,3
1.696741,-0.5039894,3
1.522011,-0.9384381,3
1.598541,-0.8735608,3
1.428731,-1.356174,3
1.363847,-0.9898528,3
1.325894,-1.074431,3
1.439003,-1.007163,3
1.750477,-0.8890243,3
1.320041,-1.181052,3
2.006859,-0.9471171,3
1.184402,-0.7196644,3
1.80164,-1.366434,3
1.249373,-1.257303,3
1.343478,-0.7132009,3
1.671453,-0.658274,3
1.598955,-0.7776943,3
1.84828,-0.5599959,3
1.379071,-0.003009781,3
1.644128,-0.9634151,3
1.499379,-0.5794249,3
1.490725,-0.9117565,3
1.635919,-0.8302429,3
1.512155,-0.5079776,3
1.695983,-0.2467498,3
1.566228,-1.338668,3
1.525452,-0.2710446,3
1.542363,-0.7691745,3
1.426021,-1.020207,3
1.146194,-1.110356,3
1.509535,-1.055871,3
1.578111,-0.4894659,3
1.268227,-0.9815259,3
1.8602,-0.9971323,3
1.680209,-0.6095972,3
1.741882,-1.313084,3
1.557655,-0.6939317,3
1.236412,-1.285379,3
1.557732,-1.266738,3
1.405162,-0.9374878,3
1.685189,-0.3716423,3
1.567248,-1.386389,3
1.55368,-0.6199185,3
1.479725,-1.227192,3
1.620935,-1.229974,3
1.342316,-0.4118955,3
1.666949,-1.372019,3
1.236985,-0.9159315,3
1.741129,-0.5553454,3
1.50846,-1.007631,3
1.544911,-1.146699,3
1.726819,-1.286331,3
1.102469,-0.8391027,3
1.20128,-0.8381428,3
1.512027,-0.6629323,3
1.526835,-0.8962163,3
1.472817,-0.9298111,3
1.548807,-0.6501112,3
1.720469,-1.192255,3
1.58309,-1.397557,3
1.479304,-0.9376721,3
1.454552,-1.039408,3
1.687199,-0.7842088,3
1.393774,-0.9525833,3
1.475725,-0.46429,3
1.561079,-0.7248577,3
